express partner,flight num,dep stn,arrv stn,cancel description,a/c type,nose,pbt,sch dep time (local),time cancel (local),hh:mm cnxl (before)/after sch dep time,ex sec
YX-Republic,3550,IAD,CLT,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,28,2025-11-09 08:15:00,2025-11-06 17:02:00.190,(3 15:),  
YX-Republic,3550,ROC,IAD,XE - ATC STAFFING,ERJ-175,0771,74,2025-11-10 06:10:00,2025-11-09 18:34:10.125,(11:35),  
YX-Republic,3552,MCI,EWR,XE - ATC STAFFING,ERJ-175,0743,72,2025-11-09 16:49:00,2025-11-09 08:32:24.983,(08:16),  
YX-Republic,3552,EWR,ILM,XE - ATC STAFFING,ERJ-175,0775,47,2025-11-09 22:00:00,2025-11-09 09:18:53.139,(12:41),  
YX-Republic,3553,EWR,YYZ,XE - ATC STAFFING,ERJ-175,0731,73,2025-11-11 07:45:00,2025-11-10 19:24:26.033,(12:20),  
YX-Republic,3556,EWR,SYR,XE - ATC STAFFING,ERJ-175,0781,35,2025-11-09 08:30:00,2025-11-08 17:02:34.085,(15:27),  
YX-Republic,3557,CLT,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0639,53,2025-11-08 19:44:00,2025-11-06 14:52:01.897,(3 04:),  
YX-Republic,3557,EWR,YYZ,XE - ATC STAFFING,ERJ-175,0746,76,2025-11-09 17:20:00,2025-11-09 08:48:37.125,(08:31),  
YX-Republic,3557,EWR,YYZ,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0739,74,2025-11-10 17:20:00,2025-11-10 11:57:06.991,(05:22),  
YX-Republic,3558,IAD,PIT,XE - ATC STAFFING,ERJ-175,0786,75,2025-11-09 22:20:00,2025-11-09 18:34:10.094,(03:45),  
YX-Republic,3559,EWR,PWM,XE - ATC STAFFING,ERJ-175,0755,73,2025-11-09 16:29:00,2025-11-09 15:12:40.773,(01:16),  
YX-Republic,3560,PIT,EWR,XE - ATC STAFFING,ERJ-175,0729,50,2025-11-09 08:58:00,2025-11-09 11:00:21.923,02:02,  
YX-Republic,3562,EWR,MKE,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0721,73,2025-11-08 15:26:00,2025-11-08 13:01:48.193,(02:24),  
YX-Republic,3562,EWR,MKE,XE - ATC STAFFING,ERJ-175,0723,74,2025-11-09 15:30:00,2025-11-09 10:11:00.811,(05:19),  
YX-Republic,3562,EWR,MKE,XE - ATC STAFFING,ERJ-175,0721,76,2025-11-10 15:32:00,2025-11-10 20:02:32.730,04:30,  
YX-Republic,3563,EWR,ILM,XE - ATC STAFFING,ERJ-175,0775,51,2025-11-09 14:00:00,2025-11-09 11:13:16.715,(02:46),  
YX-Republic,3564,YYZ,EWR,XE - ATC STAFFING,ERJ-175,0775,74,2025-11-08 18:40:00,2025-11-08 13:06:25.059,(05:33),  
YX-Republic,3564,YYZ,EWR,XE - ATC STAFFING,ERJ-175,0748,76,2025-11-09 18:40:00,2025-11-09 08:49:19.702,(09:50),  
YX-Republic,3564,YYZ,EWR,XE - ATC STAFFING,ERJ-175,0727,72,2025-11-10 18:40:00,2025-11-10 19:24:20.912,00:44,  
YX-Republic,3566,EWR,MCI,XE - ATC STAFFING,ERJ-175,0758,67,2025-11-09 18:29:00,2025-11-09 10:57:07.914,(07:31),  
YX-Republic,3567,IND,EWR,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,70,2025-11-09 06:00:00,2025-11-06 17:02:22.739,(3 12:),  
YX-Republic,3568,ORD,CVG,XF - EXTREME WEATHER,ERJ-175,0767,51,2025-11-10 07:10:00,2025-11-09 18:23:02.891,(12:46),  
YX-Republic,3569,CVG,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0747,57,2025-11-07 12:30:00,2025-11-06 14:47:22.188,(21:42),  
YX-Republic,3571,ORD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,58,2025-11-10 13:30:00,2025-11-07 14:31:00.000,(3 22:),  
YX-Republic,3571,ORD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,47,2025-11-11 13:30:00,2025-11-07 14:33:24.226,(4 22:),  
YX-Republic,3571,ORD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,59,2025-11-12 13:30:00,2025-11-09 12:32:31.989,(4 00:),  
YX-Republic,3572,ORD,DCA,XE - ATC STAFFING,ERJ-175,0722,73,2025-11-09 21:05:00,2025-11-09 23:32:16.706,02:27,  
YX-Republic,3572,ORD,DCA,XE - ATC STAFFING,ERJ-175,0648,33,2025-11-10 21:05:00,2025-11-10 13:10:33.108,(07:54),  
YX-Republic,3573,EWR,IND,XE - ATC STAFFING,ERJ-175,0784,73,2025-11-09 16:15:00,2025-11-09 10:33:28.141,(05:41),  
YX-Republic,3575,EWR,RIC,XE - ATC STAFFING,ERJ-175,0765,45,2025-11-10 08:18:00,2025-11-09 18:11:51.732,(14:06),  
YX-Republic,3575,EWR,RIC,XE - ATC STAFFING,ERJ-175,0743,48,2025-11-11 08:18:00,2025-11-10 20:00:06.707,(12:17),  
YX-Republic,3577,PIT,ORD,XF - EXTREME WEATHER,ERJ-175,0647,64,2025-11-09 16:01:00,2025-11-09 11:33:22.912,(04:27),  
YX-Republic,3577,PIT,ORD,XE - ATC STAFFING,ERJ-175,0741,56,2025-11-10 16:01:00,2025-11-10 13:51:10.898,(02:09),  
YX-Republic,3578,EWR,MSP,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,58,2025-11-11 08:50:00,2025-11-07 15:35:28.223,(4 17:),  
YX-Republic,3578,EWR,MSP,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,60,2025-11-12 09:00:00,2025-11-09 13:38:02.112,(3 19:),  
YX-Republic,3579,CVG,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0782,72,2025-11-08 14:09:00,2025-11-06 14:52:38.145,(2 23:),  
YX-Republic,3580,YUL,EWR,XE - ATC STAFFING,ERJ-175,0786,74,2025-11-08 15:00:00,2025-11-08 14:25:28.122,(00:34),  
YX-Republic,3580,YUL,EWR,XE - ATC STAFFING,ERJ-175,0648,75,2025-11-09 15:00:00,2025-11-09 10:45:29.017,(04:14),  
YX-Republic,3582,PWM,IAD,XE - ATC STAFFING,ERJ-175,0755,71,2025-11-09 19:22:00,2025-11-09 16:59:01.105,(02:22),  
YX-Republic,3583,EWR,RIC,XE - ATC STAFFING,ERJ-175,0728,57,2025-11-09 15:00:00,2025-11-09 10:38:14.759,(04:21),  
YX-Republic,3583,EWR,RIC,XE - ATC STAFFING,ERJ-175,0772,37,2025-11-11 15:00:00,2025-11-10 21:33:19.128,(17:26),  
YX-Republic,3585,IAD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0773,50,2025-11-08 17:25:00,2025-11-06 14:54:35.698,(3 02:),  
YX-Republic,3586,EWR,DTW,XE - ATC STAFFING,ERJ-175,0784,66,2025-11-08 17:00:00,2025-11-08 13:14:18.998,(03:45),  
YX-Republic,3586,EWR,DTW,XE - ATC STAFFING,ERJ-175,0781,73,2025-11-09 17:00:00,2025-11-09 09:07:34.068,(07:52),  
YX-Republic,3586,EWR,DTW,XE - ATC STAFFING,ERJ-175,0783,76,2025-11-10 17:00:00,2025-11-10 16:56:45.966,(00:03),  
YX-Republic,3587,ORD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0782,38,2025-11-08 10:50:00,2025-11-06 13:52:38.114,(2 20:),  
YX-Republic,3587,CMH,EWR,XE - ATC STAFFING,ERJ-175,0750,70,2025-11-09 18:22:00,2025-11-09 14:41:55.069,(03:40),  
YX-Republic,3587,CMH,EWR,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,41,2025-11-10 18:23:00,2025-11-07 15:28:00.000,(4 02:),  
YX-Republic,3589,ORF,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,22,2025-11-11 20:05:00,2025-11-07 15:34:46.805,(5 04:),  
YX-Republic,3589,ORF,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,27,2025-11-12 20:05:00,2025-11-09 13:38:34.757,(4 06:),  
YX-Republic,3590,YUL,IAD,XE - ATC STAFFING,ERJ-175,0742,64,2025-11-12 09:15:00,2025-11-11 19:47:49.100,(13:27),  
YX-Republic,3593,BDL,ORD,XF - EXTREME WEATHER,ERJ-175,0786,72,2025-11-10 12:56:00,2025-11-09 19:27:20.127,(17:28),  
YX-Republic,3594,SDF,EWR,XE - ATC STAFFING,ERJ-175,0776,23,2025-11-11 06:45:00,2025-11-10 20:24:21.970,(10:20),  
YX-Republic,3594,SDF,EWR,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,20,2025-11-12 06:45:00,2025-11-09 13:42:31.989,(3 17:),  
YX-Republic,3595,GRB,ORD,XE - ATC STAFFING,ERJ-175,0747,40,2025-11-09 15:51:00,2025-11-09 16:29:31.225,00:38,  
YX-Republic,3595,GRB,ORD,XE - ATC STAFFING,ERJ-175,0786,50,2025-11-10 15:51:00,2025-11-10 13:02:32.088,(02:48),  
YX-Republic,3595,GRB,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,72,2025-11-11 15:51:00,2025-11-07 14:32:52.733,(5 01:),  
YX-Republic,3596,CMH,EWR,XE - ATC STAFFING,ERJ-175,0746,76,2025-11-09 13:09:00,2025-11-09 10:31:42.749,(02:37),  
YX-Republic,3597,STL,ORD,XE - ATC STAFFING,ERJ-170,0722,39,2025-11-09 18:43:00,2025-11-09 23:32:00.915,04:49,  
YX-Republic,3597,STL,ORD,XE - ATC STAFFING,ERJ-170,0648,33,2025-11-10 18:43:00,2025-11-10 13:10:21.935,(05:32),  
YX-Republic,3598,ORD,SDF,XE - ATC STAFFING,ERJ-175,0741,73,2025-11-09 18:10:00,2025-11-09 20:06:19.145,01:56,  
YX-Republic,3598,ORD,SDF,XE - ATC STAFFING,ERJ-175,0765,74,2025-11-10 18:10:00,2025-11-10 12:56:33.756,(05:13),  
YX-Republic,3599,CLE,EWR,XE - ATC STAFFING,ERJ-175,0724,63,2025-11-08 16:05:00,2025-11-08 13:04:06.062,(03:00),  
YX-Republic,3599,SDF,EWR,XE - ATC STAFFING,ERJ-175,0771,72,2025-11-09 12:52:00,2025-11-09 10:51:14.976,(02:00),  
YX-Republic,3600,YUL,ORD,XE - ATC STAFFING,ERJ-175,0783,72,2025-11-11 06:00:00,2025-11-10 17:49:30.139,(12:10),  
YX-Republic,3602,IAD,YUL,XE - ATC STAFFING,ERJ-175,0730,73,2025-11-11 17:50:00,2025-11-11 19:47:28.039,01:57,  
YX-Republic,3603,ORD,CLT,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0744,67,2025-11-07 07:15:00,2025-11-06 13:46:00.000,(17:29),  
YX-Republic,3603,ORD,CLT,XF - EXTREME WEATHER,ERJ-175,0787,73,2025-11-10 07:15:00,2025-11-09 10:59:31.300,(20:15),  
YX-Republic,3603,ORD,CLT,XE - ATC STAFFING,ERJ-175,0753,72,2025-11-11 07:10:00,2025-11-10 23:01:58.966,(08:08),  
YX-Republic,3604,ORD,DSM,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0758,68,2025-11-07 10:40:00,2025-11-06 13:49:07.118,(20:50),  
YX-Republic,3604,ORD,DSM,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0749,29,2025-11-08 10:40:00,2025-11-06 13:54:46.014,(2 20:),  
YX-Republic,3604,ORD,DSM,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,34,2025-11-12 10:40:00,2025-11-09 12:33:15.003,(3 22:),  
YX-Republic,3605,PHL,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0784,46,2025-11-07 20:00:00,2025-11-06 14:44:26.900,(2 05:),  
YX-Republic,3605,PHL,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,69,2025-11-09 20:00:00,2025-11-06 16:59:24.968,(4 03:),  
YX-Republic,3606,EWR,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0775,68,2025-11-07 11:10:00,2025-11-06 14:44:00.000,(20:26),  
YX-Republic,3606,EWR,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,71,2025-11-09 11:00:00,2025-11-06 16:59:02.959,(3 18:),  
YX-Republic,3606,EWR,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,58,2025-11-12 11:10:00,2025-11-09 13:36:30.978,(3 21:),  
YX-Republic,3609,EWR,SDF,XE - ATC STAFFING,ERJ-175,0730,58,2025-11-09 21:17:00,2025-11-09 09:21:46.752,(11:55),  
YX-Republic,3609,EWR,SDF,XE - ATC STAFFING,ERJ-175,0775,52,2025-11-10 21:20:00,2025-11-10 20:24:01.003,(00:55),  
YX-Republic,3611,STL,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,47,2025-11-12 15:14:00,2025-11-09 12:33:04.704,(4 02:),  
YX-Republic,3612,ORD,YYZ,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0756,74,2025-11-10 16:50:00,2025-11-10 10:57:35.696,(05:52),  
YX-Republic,3613,EWR,YUL,XE - ATC STAFFING,ERJ-175,0751,64,2025-11-08 19:59:00,2025-11-08 13:11:14.677,(06:47),  
YX-Republic,3613,EWR,YUL,XE - ATC STAFFING,ERJ-175,0648,73,2025-11-09 20:00:00,2025-11-09 10:45:34.103,(09:14),  
YX-Republic,3613,EWR,YUL,XE - ATC STAFFING,ERJ-175,0754,76,2025-11-10 20:00:00,2025-11-10 21:23:52.896,01:23,  
YX-Republic,3614,ORD,CMH,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0756,63,2025-11-09 21:15:00,2025-11-09 12:56:30.165,(08:18),  
YX-Republic,3614,ORD,CMH,XE - ATC STAFFING,ERJ-175,0779,36,2025-11-10 21:15:00,2025-11-10 12:58:40.228,(08:16),  
YX-Republic,3617,EWR,MEM,XE - ATC STAFFING,ERJ-175,0770,61,2025-11-08 18:25:00,2025-11-08 13:22:00.000,(05:03),  
YX-Republic,3619,MKE,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,20,2025-11-10 14:45:00,2025-11-07 14:30:00.000,(4 00:),  
YX-Republic,3620,PWM,EWR,XE - ATC STAFFING,ERJ-175,0780,70,2025-11-09 14:55:00,2025-11-09 08:52:26.971,(06:02),  
YX-Republic,3622,EWR,YYZ,XE - ATC STAFFING,ERJ-175,0775,73,2025-11-08 16:00:00,2025-11-08 13:06:18.901,(02:53),  
YX-Republic,3622,EWR,YYZ,XE - ATC STAFFING,ERJ-175,0748,75,2025-11-09 16:00:00,2025-11-09 08:49:09.014,(07:10),  
YX-Republic,3623,EWR,GRR,XE - ATC STAFFING,ERJ-175,0785,52,2025-11-08 18:15:00,2025-11-08 14:18:47.003,(03:56),  
YX-Republic,3623,EWR,GRR,XE - ATC STAFFING,ERJ-175,0749,76,2025-11-09 18:00:00,2025-11-09 09:18:42.954,(08:41),  
YX-Republic,3625,EWR,YQB,XE - ATC STAFFING,ERJ-175,0754,38,2025-11-08 20:54:00,2025-11-08 13:35:43.653,(07:18),  
YX-Republic,3625,EWR,YQB,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0766,26,2025-11-09 20:54:00,2025-11-09 15:25:16.991,(05:28),  
YX-Republic,3625,EWR,YQB,XE - ATC STAFFING,ERJ-175,0755,43,2025-11-10 20:54:00,2025-11-10 15:41:10.902,(05:12),  
YX-Republic,3626,EWR,SRQ,XE - ATC STAFFING,ERJ-175,0729,76,2025-11-09 14:00:00,2025-11-09 10:22:26.698,(03:37),  
YX-Republic,3628,ORD,IND,XE - ATC STAFFING,ERJ-175,0763,74,2025-11-09 17:50:00,2025-11-09 20:51:20.706,03:01,  
YX-Republic,3629,YOW,EWR,XE - ATC STAFFING,ERJ-175,0779,74,2025-11-10 06:00:00,2025-11-09 18:39:04.675,(11:20),  
YX-Republic,3630,BNA,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,69,2025-11-10 11:19:00,2025-11-07 14:30:00.000,(3 20:),  
YX-Republic,3630,GSP,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,55,2025-11-12 12:30:00,2025-11-09 13:34:57.074,(3 22:),  
YX-Republic,3631,IND,EWR,XE - ATC STAFFING,ERJ-175,0751,71,2025-11-09 18:29:00,2025-11-09 15:02:41.770,(03:26),  
YX-Republic,3631,IND,EWR,XE - ATC STAFFING,ERJ-175,0729,58,2025-11-10 18:32:00,2025-11-10 20:07:45.722,01:35,  
YX-Republic,3633,IAD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,66,2025-11-10 12:35:00,2025-11-07 15:27:49.933,(3 21:),  
YX-Republic,3635,PWM,ORD,XE - ATC STAFFING,ERJ-175,0745,69,2025-11-10 09:45:00,2025-11-09 19:01:24.742,(14:43),  
YX-Republic,3635,ORD,BNA,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,55,2025-11-11 12:45:00,2025-11-07 14:31:23.767,(4 22:),  
YX-Republic,3636,YYZ,IAD,XE - ATC STAFFING,ERJ-175,0769,72,2025-11-11 10:00:00,2025-11-10 15:37:23.692,(18:22),  
YX-Republic,3639,ORD,CLE,XE - ATC STAFFING,ERJ-175,0766,58,2025-11-09 21:35:00,2025-11-09 16:35:20.905,(04:59),  
YX-Republic,3639,ORD,CLE,XE - ATC STAFFING,ERJ-175,0784,64,2025-11-10 21:35:00,2025-11-10 13:04:45.077,(08:30),  
YX-Republic,3640,YYZ,ORD,XF - EXTREME WEATHER,ERJ-175,0764,55,2025-11-09 21:00:00,2025-11-09 11:40:34.051,(09:19),  
YX-Republic,3640,YYZ,ORD,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0756,67,2025-11-10 21:00:00,2025-11-10 11:57:46.014,(09:02),  
YX-Republic,3642,MEM,EWR,XE - ATC STAFFING,ERJ-175,0787,48,2025-11-11 06:15:00,2025-11-10 23:01:37.984,(07:13),  
YX-Republic,3643,ORD,RIC,XE - ATC STAFFING,ERJ-175,0772,75,2025-11-10 10:40:00,2025-11-10 08:02:47.928,(02:37),  
YX-Republic,3645,IND,EWR,XE - ATC STAFFING,ERJ-175,0752,76,2025-11-09 11:54:00,2025-11-09 16:38:07.073,04:44,  
YX-Republic,3646,IAD,CMH,XE - ATC STAFFING,ERJ-175,0749,73,2025-11-08 22:10:00,2025-11-08 20:26:22.678,(01:43),  
YX-Republic,3646,IAD,CMH,XE - ATC STAFFING,ERJ-175,0723,68,2025-11-09 22:10:00,2025-11-09 15:29:54.040,(06:40),  
YX-Republic,3649,YYZ,EWR,XE - ATC STAFFING,ERJ-175,0748,76,2025-11-09 12:45:00,2025-11-09 15:02:31.041,02:17,  
YX-Republic,3650,EWR,BOS,XE - ATC STAFFING,ERJ-175,0754,53,2025-11-08 15:00:00,2025-11-08 13:07:07.078,(01:52),  
YX-Republic,3650,EWR,MEM,XE - ATC STAFFING,ERJ-175,0729,73,2025-11-09 13:30:00,2025-11-09 11:00:27.026,(02:29),  
YX-Republic,3650,EWR,MEM,XE - ATC STAFFING,ERJ-175,0779,59,2025-11-11 13:30:00,2025-11-11 00:01:43.095,(13:28),  
YX-Republic,3652,DTW,EWR,XE - ATC STAFFING,ERJ-175,0724,73,2025-11-10 06:02:00,2025-11-09 17:34:51.697,(12:27),  
YX-Republic,3653,SDF,ORD,XE - ATC STAFFING,ERJ-175,0741,56,2025-11-10 09:00:00,2025-11-09 21:06:24.766,(11:53),  
YX-Republic,3654,ORF,EWR,XE - ATC STAFFING,ERJ-175,0755,64,2025-11-09 17:09:00,2025-11-09 08:51:12.893,(08:17),  
YX-Republic,3654,ORF,EWR,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,40,2025-11-10 17:17:00,2025-11-07 15:28:00.000,(4 01:),  
YX-Republic,3656,LGA,IAD,XA - ATC GROUND DELAY PROGRAM,ERJ-170,0642,51,2025-11-10 06:00:00,2025-11-09 13:44:31.900,(16:15),  
YX-Republic,3656,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,29,2025-11-11 06:00:00,2025-11-07 15:33:55.728,(4 14:),  
YX-Republic,3656,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,52,2025-11-12 06:00:00,2025-11-09 13:39:11.117,(3 16:),  
YX-Republic,3657,IAD,CLE,XE - ATC STAFFING,ERJ-175,0784,74,2025-11-09 22:17:00,2025-11-09 15:30:05.968,(06:46),  
YX-Republic,3658,EWR,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0723,46,2025-11-08 21:21:00,2025-11-06 14:51:13.681,(3 06:),  
YX-Republic,3658,EWR,DTW,XE - ATC STAFFING,ERJ-175,0743,74,2025-11-09 21:29:00,2025-11-09 09:32:30.103,(11:56),  
YX-Republic,3658,EWR,DTW,XE - ATC STAFFING,ERJ-175,0729,75,2025-11-10 21:29:00,2025-11-10 20:09:50.935,(01:19),  
YX-Republic,3659,YOW,ORD,XF - EXTREME WEATHER,ERJ-175,0739,63,2025-11-09 17:14:00,2025-11-09 11:51:10.122,(05:22),  
YX-Republic,3660,ORD,DCA,XE - ATC STAFFING,ERJ-175,0745,37,2025-11-10 19:35:00,2025-11-10 16:31:39.974,(03:03),  
YX-Republic,3661,RIC,EWR,XE - ATC STAFFING,ERJ-175,0769,60,2025-11-08 14:30:00,2025-11-08 13:43:51.038,(00:46),  
YX-Republic,3661,RIC,EWR,XE - ATC STAFFING,ERJ-175,0754,74,2025-11-09 14:30:00,2025-11-09 08:55:21.783,(05:34),  
YX-Republic,3661,RIC,EWR,XE - ATC STAFFING,ERJ-175,0772,74,2025-11-10 14:30:00,2025-11-10 21:33:08.931,07:03,  
YX-Republic,3665,ORF,EWR,XE - ATC STAFFING,ERJ-175,0775,71,2025-11-09 11:30:00,2025-11-09 11:13:11.130,(00:16),  
YX-Republic,3667,ORD,DTW,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0770,41,2025-11-09 21:08:00,2025-11-09 12:58:58.673,(08:09),  
YX-Republic,3667,ORD,DTW,XE - ATC STAFFING,ERJ-175,0648,70,2025-11-10 21:08:00,2025-11-10 13:02:15.665,(08:05),  
YX-Republic,3668,IND,ORD,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0752,66,2025-11-07 12:38:00,2025-11-06 14:48:00.000,(21:50),  
YX-Republic,3668,IND,ORD,XG - OPS DISRUPTION/CURFEW,ERJ-175,0756,48,2025-11-08 12:38:00,2025-11-06 14:53:11.031,(2 21:),  
YX-Republic,3668,IND,ORD,XO - TROPICAL STORM FUNG WONG,ERJ-175,0000,41,2025-11-10 12:38:00,2025-11-07 15:30:05.895,(3 21:),  
YX-Republic,3668,IND,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,35,2025-11-12 12:38:00,2025-11-09 13:33:46.134,(3 23:),  
YX-Republic,3669,EWR,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0752,68,2025-11-07 09:34:00,2025-11-06 14:48:00.000,(18:46),  
YX-Republic,3669,EWR,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,53,2025-11-09 09:34:00,2025-11-06 17:02:22.794,(3 16:),  
YX-Republic,3672,RIC,EWR,XE - ATC STAFFING,ERJ-175,0772,76,2025-11-09 18:28:00,2025-11-09 18:11:45.106,(00:16),  
YX-Republic,3672,RIC,EWR,XE - ATC STAFFING,ERJ-175,0767,57,2025-11-10 18:28:00,2025-11-10 20:30:00.000,02:02,  
YX-Republic,3675,RIC,IAD,XA - ATC GROUND DELAY PROGRAM,ERJ-170,0642,59,2025-11-10 10:35:00,2025-11-10 07:04:54.901,(03:30),  
YX-Republic,3676,IAD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,73,2025-11-09 17:11:00,2025-11-06 17:01:28.897,(4 00:),  
YX-Republic,3676,IAD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,62,2025-11-11 17:11:00,2025-11-07 15:34:22.901,(5 01:),  
YX-Republic,3677,IND,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,45,2025-11-11 11:25:00,2025-11-07 15:33:18.974,(4 19:),  
YX-Republic,3678,EWR,SDF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,65,2025-11-12 09:51:00,2025-11-09 13:42:37.110,(3 20:),  
YX-Republic,3680,ORD,BDL,XF - EXTREME WEATHER,ERJ-175,0786,74,2025-11-10 08:58:00,2025-11-09 18:27:13.920,(14:30),  
YX-Republic,3684,IAD,ORF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,62,2025-11-11 17:40:00,2025-11-07 15:34:41.097,(5 02:),  
YX-Republic,3684,IAD,ORF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,64,2025-11-12 17:40:00,2025-11-09 13:38:29.137,(4 04:),  
YX-Republic,3686,RIC,ORD,XE - ATC STAFFING,ERJ-175,0749,67,2025-11-10 17:15:00,2025-11-10 13:54:05.080,(03:20),  
YX-Republic,3687,ROC,EWR,XE - ATC STAFFING,ERJ-175,0760,44,2025-11-11 10:35:00,2025-11-10 19:28:31.733,(15:06),  
YX-Republic,3688,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0642,66,2025-11-07 14:55:00,2025-11-06 14:44:00.000,(2 00:),  
YX-Republic,3688,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0639,48,2025-11-08 14:56:00,2025-11-06 14:51:29.067,(3 00:),  
YX-Republic,3688,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,65,2025-11-09 14:55:00,2025-11-06 17:00:40.752,(3 21:),  
YX-Republic,3688,LGA,IAD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-170,0000,64,2025-11-10 14:55:00,2025-11-07 15:28:00.000,(3 23:),  
YX-Republic,3689,ROC,ORD,XF - EXTREME WEATHER,ERJ-175,0753,68,2025-11-10 10:47:00,2025-11-09 19:22:05.068,(15:24),  
YX-Republic,3690,ORD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0771,65,2025-11-07 15:40:00,2025-11-06 13:48:00.000,(2 01:),  
YX-Republic,3690,ORD,IND,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0782,56,2025-11-08 15:39:00,2025-11-06 13:53:16.014,(3 01:),  
YX-Republic,3690,ORD,IND,XE - ATC STAFFING,ERJ-175,0729,76,2025-11-10 15:40:00,2025-11-10 12:48:21.740,(02:51),  
YX-Republic,3691,YOW,EWR,XE - ATC STAFFING,ERJ-175,0739,54,2025-11-09 17:55:00,2025-11-09 10:35:12.945,(07:19),  
YX-Republic,3691,YOW,EWR,XE - ATC STAFFING,ERJ-175,0766,70,2025-11-10 17:55:00,2025-11-10 19:55:39.972,02:00,  
YX-Republic,3692,EWR,CMH,XE - ATC STAFFING,ERJ-175,0733,34,2025-11-08 20:47:00,2025-11-08 17:07:18.100,(03:39),  
YX-Republic,3692,EWR,CMH,XE - ATC STAFFING,ERJ-175,0739,67,2025-11-09 20:47:00,2025-11-09 10:35:06.817,(10:11),  
